TABLE NO.  1
 NUM         IPRED       NPDE        CWRES       DV          PRED        RES         WRES
  1.7100E+02  2.3730E+01 -7.9491E-01 -1.0987E+00  2.0701E+01  1.8167E+01  2.5340E+00 -7.8737E-01
  1.7200E+02  2.3361E+01  2.6198E-01  2.3004E-01  2.3277E+01  1.7824E+01  5.4528E+00  3.0230E-01
  1.7300E+02  2.2983E+01  9.9446E-01  1.1302E+00  2.4942E+01  1.7476E+01  7.4663E+00  1.0484E+00
  1.7400E+02  2.1475E+01 -6.7449E-01 -6.8420E-01  1.9075E+01  1.6107E+01  2.9679E+00 -4.4681E-01
  1.7500E+02  1.7467E+01 -2.4473E-01 -6.1150E-01  1.4777E+01  1.2572E+01  2.2053E+00 -3.9618E-01
  1.7600E+02  1.4205E+01  9.5417E-01  1.0820E+00  1.6292E+01  9.8110E+00  6.4810E+00  1.0923E+00
  1.7700E+02  1.1553E+01  9.9446E-01  1.0411E+00  1.3662E+01  7.6565E+00  6.0055E+00  1.0586E+00
  1.7800E+02  9.3953E+00  1.4514E+00  1.5162E+00  1.3293E+01  5.9752E+00  7.3178E+00  1.4944E+00
  1.7900E+02  7.6408E+00 -3.3428E-02 -9.1407E-02  6.0762E+00  4.6631E+00  1.4131E+00 -6.5670E-03
  1.8000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.8100E+02  0.0000E+00 -1.2566E-01 -8.8884E-02 -3.7150E-01  0.0000E+00 -3.7150E-01 -8.8884E-02
  1.8200E+02  6.5448E+00 -1.6712E-02 -1.0729E-01  6.5295E+00  9.3992E+00 -2.8697E+00 -7.8968E-02
  1.8300E+02  1.0117E+01 -2.1280E+00 -1.7483E+00  4.7900E+00  1.4472E+01 -9.6820E+00 -1.8704E+00
  1.8400E+02  1.2024E+01  3.4956E-01  3.1016E-01  1.3608E+01  1.7125E+01 -3.5168E+00  4.3081E-01
  1.8500E+02  1.3001E+01  7.6098E-01  4.5786E-01  1.5042E+01  1.8425E+01 -3.3835E+00  6.0900E-01
  1.8600E+02  1.3457E+01 -1.2265E+00 -1.1576E+00  1.0515E+01  1.8972E+01 -8.4574E+00 -1.2401E+00
  1.8700E+02  1.3623E+01  1.2090E+00  9.9149E-01  1.7271E+01  1.9101E+01 -1.8298E+00  1.2172E+00
  1.8800E+02  1.3628E+01 -4.2158E-01 -4.3738E-01  1.2888E+01  1.8998E+01 -6.1103E+00 -4.2458E-01
  1.8900E+02  1.3544E+01 -1.1264E+00 -1.0642E+00  1.0862E+01  1.8770E+01 -7.9081E+00 -1.1441E+00
  1.9000E+02  1.3411E+01 -1.3008E+00 -8.8496E-01  1.1253E+01  1.8475E+01 -7.2219E+00 -9.4306E-01
  1.9100E+02  1.3251E+01  3.4956E-01  4.3344E-01  1.5143E+01  1.8146E+01 -3.0027E+00  5.4424E-01
  1.9200E+02  1.3079E+01 -1.6712E-02  9.8263E-02  1.3918E+01  1.7801E+01 -3.8827E+00  1.5834E-01
  1.9300E+02  1.2900E+01 -5.9277E-01 -5.5857E-01  1.1673E+01  1.7450E+01 -5.7773E+00 -5.8428E-01
  1.9400E+02  1.2180E+01  6.6404E-01  5.8745E-01  1.4497E+01  1.6075E+01 -1.5775E+00  6.6808E-01
  1.9500E+02  1.0220E+01 -5.6315E-01 -6.5538E-01  8.3015E+00  1.2525E+01 -4.2234E+00 -7.0201E-01
  1.9600E+02  8.5752E+00 -3.6738E-01 -3.7880E-01  7.3889E+00  9.7578E+00 -2.3689E+00 -4.0313E-01
  1.9700E+02  7.1949E+00 -3.6738E-01 -3.3704E-01  6.0079E+00  7.6020E+00 -1.5941E+00 -3.4777E-01
  1.9800E+02  6.0367E+00  2.5335E-01  2.2432E-01  6.8062E+00  5.9225E+00  8.8367E-01  2.2485E-01
  1.9900E+02  5.0650E+00  6.6893E-02  1.9395E-01  5.6810E+00  4.6141E+00  1.0669E+00  2.0297E-01
  2.0000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.0100E+02  0.0000E+00 -1.3409E-01 -1.3600E-01 -5.6842E-01  0.0000E+00 -5.6842E-01 -1.3600E-01
  2.0200E+02  1.3684E+01  5.5338E-01  6.4151E-01  1.4825E+01  9.3554E+00  5.4696E+00  7.5490E-01
  2.0300E+02  2.0599E+01  3.4956E-01  4.7216E-01  2.0806E+01  1.4327E+01  6.4795E+00  6.9814E-01
  2.0400E+02  2.3763E+01  5.8521E-02 -2.5819E-02  2.2776E+01  1.6849E+01  5.9271E+00  3.3294E-01
  2.0500E+02  2.4863E+01  9.0273E-01  8.7915E-01  2.5909E+01  1.8007E+01  7.9021E+00  1.0119E+00
  2.0600E+02  2.4845E+01  1.2265E+00  1.2272E+00  2.6750E+01  1.8408E+01  8.3421E+00  1.2349E+00
  2.0700E+02  2.4235E+01 -4.8642E-01 -6.2340E-01  2.2268E+01  1.8392E+01  3.8761E+00 -3.0418E-01
  2.0800E+02  2.3326E+01 -5.5338E-01 -6.5421E-01  2.1373E+01  1.8149E+01  3.2239E+00 -4.1575E-01
  2.0900E+02  2.2281E+01  2.6198E-01  1.9930E-01  2.2413E+01  1.7786E+01  4.6269E+00  2.2968E-01
  2.1000E+02  2.1189E+01 -2.2754E-01 -3.9747E-01  2.0015E+01  1.7362E+01  2.6526E+00 -3.4522E-01
  2.1100E+02  2.0099E+01  1.4252E-01  1.1512E-02  2.0055E+01  1.6911E+01  3.1441E+00 -3.6533E-02
  2.1200E+02  1.9036E+01  9.6742E-01  8.5906E-01  2.1338E+01  1.6450E+01  4.8879E+00  6.9865E-01
  2.1300E+02  1.8013E+01 -4.1789E-02 -2.2652E-01  1.7573E+01  1.5990E+01  1.5829E+00 -3.3350E-01
  2.1400E+02  1.4391E+01 -3.2304E-01 -4.5104E-01  1.3612E+01  1.4235E+01 -6.2336E-01 -6.5004E-01
  2.1500E+02  7.3035E+00 -1.0364E+00 -7.5993E-01  5.6619E+00  1.0009E+01 -4.3476E+00 -1.0130E+00
  2.1600E+02  3.7058E+00 -1.1264E+00 -9.8794E-01  8.5935E-01  7.0370E+00 -6.1776E+00 -1.1752E+00
  2.1700E+02  1.8803E+00 -2.1043E-01  1.2359E-02  2.6520E+00  4.9472E+00 -2.2952E+00 -1.3905E-02
  2.1800E+02  9.5406E-01  8.3555E-03  1.1428E-01  1.9017E+00  3.4781E+00 -1.5764E+00  1.5740E-01
  2.1900E+02  4.8409E-01 -2.5335E-01 -1.1541E-01  3.0592E-01  2.4452E+00 -2.1393E+00 -4.2690E-02
  2.2000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  2.2100E+02  0.0000E+00  1.2566E-01  1.6728E-01  6.9916E-01  0.0000E+00  6.9916E-01  1.6728E-01
  2.2200E+02  7.3646E+00  2.5069E-02 -2.8628E-02  7.5569E+00  9.3552E+00 -1.7983E+00  4.1195E-02
